NWFSCsampleID,Species,common_name,Class,Family,Prey,Detected,station,depth,bathy.bottom.depth,lat,lon,year,month,day
52193-1291,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,1,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1291,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,69-5,500,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1293,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,0,69-5,300,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Mirounga angustirostris,elephant seal,Mammalia,Phocidae,squid,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Orcinus orca,killer whale,Mammalia,Delphinidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Phoca vitulina,harbor seal,Mammalia,Phocidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Phocoena phocoena,harbor porpoise,Mammalia,Phocoenidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Phocoenoides dalli,Dall's porpoise,Mammalia,Phocoenidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Stenella coeruleoalba,striped dolphin,Mammalia,Delphinidae,fish,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Zalophus californianus,California sea lion,Mammalia,Otariidae,generalist,0,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1295,Ziphius cavirostris,goose-beaked whale,Mammalia,Ziphiidae,squid,1,69-5,150,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Balaena mysticetus,bowhead whale,Mammalia,Balaenidae,invert,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Balaenoptera acutorostrata,minke whale,Mammalia,Balaenopteridae,invert,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Balaenoptera musculus,blue whale,Mammalia,Balaenopteridae,invert,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Balaenoptera physalus,fin whale,Mammalia,Balaenopteridae,invert,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Berardius bairdii,northern giant bottlenose whale,Mammalia,Ziphiidae,squid,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Callorhinus ursinus,northern fur seal,Mammalia,Otariidae,generalist,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Eschrichtius robustus,gray whale,Mammalia,Eschrichtiidae,invert,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Eumetopias jubatus,Steller sea lion,Mammalia,Otariidae,fish,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Grampus griseus,Risso's dolphin,Mammalia,Delphinidae,fish,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Lagenorhynchus obliquidens,Pacific white-sided dolphin,Mammalia,Delphinidae,fish,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Lissodelphis borealis,northern right whale dolphin,Mammalia,Delphinidae,fish,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Megaptera novaeangliae,humpback whale,Mammalia,Balaenopteridae,invert,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
52193-1299,Mesoplodon stejnegeri,saber-toothed whale,Mammalia,Ziphiidae,squid,0,69-5,50,1053,45.73098833,-124.896025,2019,8,6
